year,month,Kanton,Herkunftsland,Indikator,value
2018,12,18,00,2,478254.0
2018,12,19,00,2,46110.0
2018,12,20,00,2,23107.0
2018,12,21,00,2,76923.0
2018,12,22,00,2,196647.0
2018,12,23,00,2,353025.0
2018,12,24,00,2,10447.0
2018,12,25,00,2,227420.0
2018,12,26,00,2,4432.0
2019,1,1,00,2,367116.0
2019,1,2,00,2,375246.0
2019,1,3,00,2,102951.0
2019,1,4,00,2,21879.0
2019,1,5,00,2,34576.0
2019,1,6,00,2,43618.0
2019,1,7,00,2,18208.0
2019,1,8,00,2,9839.0
2019,1,9,00,2,17855.0
2019,1,10,00,2,29366.0
2019,1,11,00,2,27225.0
2019,1,12,00,2,77714.0
2019,1,13,00,2,16597.0
2019,1,14,00,2,7026.0
2019,1,15,00,2,6204.0
2019,1,16,00,2,5341.0
2019,1,17,00,2,70211.0
2019,1,18,00,2,637742.0
2019,1,19,00,2,46193.0
2019,1,20,00,2,20148.0
2019,1,21,00,2,59815.0
2019,1,22,00,2,186643.0
2019,1,23,00,2,419289.0
2019,1,24,00,2,12827.0
2019,1,25,00,2,218317.0
2019,1,26,00,2,4438.0
2019,2,1,00,2,349227.0
2019,2,2,00,2,432776.0
2019,2,3,00,2,111243.0
2019,2,4,00,2,25621.0
2019,2,5,00,2,42282.0
2019,2,6,00,2,56510.0
2019,2,7,00,2,20446.0
2019,2,8,00,2,12768.0
2019,2,9,00,2,14243.0
2019,2,10,00,2,27875.0
2019,2,11,00,2,24937.0
2019,2,12,00,2,81142.0
2019,2,13,00,2,16912.0
2019,2,14,00,2,6824.0
2019,2,15,00,2,6779.0
2019,2,16,00,2,5502.0
2019,2,17,00,2,77050.0
2019,2,18,00,2,741960.0
2019,2,19,00,2,47046.0
2019,2,20,00,2,21532.0
2019,2,21,00,2,62231.0
2019,2,22,00,2,191240.0
2019,2,23,00,2,512496.0
2019,2,24,00,2,12360.0
2019,2,25,00,2,206931.0
2019,2,26,00,2,5430.0
2019,3,1,00,2,432464.0
2019,3,2,00,2,408619.0
2019,3,3,00,2,136992.0
2019,3,4,00,2,25602.0
2019,3,5,00,2,38149.0
2019,3,6,00,2,53494.0
2019,3,7,00,2,22248.0
2019,3,8,00,2,9398.0
2019,3,9,00,2,20437.0
2019,3,10,00,2,32402.0
2019,3,11,00,2,32085.0
2019,3,12,00,2,120248.0
2019,3,13,00,2,22618.0
2019,3,14,00,2,8284.0
2019,3,15,00,2,6638.0
2019,3,16,00,2,5453.0
2019,3,17,00,2,78289.0
2019,3,18,00,2,663645.0
2019,3,19,00,2,58149.0
2019,3,20,00,2,28377.0
2019,3,21,00,2,125255.0
2019,3,22,00,2,226651.0
2019,3,23,00,2,490177.0
2019,3,24,00,2,18780.0
2019,3,25,00,2,282563.0
2019,3,26,00,2,5670.0
2019,4,1,00,2,454723.0
2019,4,2,00,2,345679.0
2019,4,3,00,2,172777.0
2019,4,4,00,2,15427.0
2019,4,5,00,2,44374.0
2019,4,6,00,2,41024.0
2019,4,7,00,2,25364.0
2019,4,8,00,2,8033.0
2019,4,9,00,2,20875.0
2019,4,10,00,2,35684.0
2019,4,11,00,2,31789.0
2019,4,12,00,2,106893.0
2019,4,13,00,2,21027.0
2019,4,14,00,2,11273.0
2019,4,15,00,2,7044.0
2019,4,16,00,2,8651.0
2019,4,17,00,2,65334.0
2019,4,18,00,2,185907.0
2019,4,19,00,2,59862.0
2019,4,20,00,2,32895.0
2019,4,21,00,2,216468.0
2019,4,22,00,2,220434.0
2019,4,23,00,2,281514.0
2019,4,24,00,2,18296.0
2019,4,25,00,2,236979.0
2019,4,26,00,2,8622.0
2019,5,1,00,2,586625.0
2019,5,2,00,2,418570.0
2019,5,3,00,2,216429.0
2019,5,4,00,2,17485.0
2019,5,5,00,2,51392.0
2019,5,6,00,2,64882.0
2019,5,7,00,2,25262.0
2019,5,8,00,2,11055.0
2019,5,9,00,2,29677.0
2019,5,10,00,2,45202.0
2019,5,11,00,2,42175.0
2019,5,12,00,2,146570.0
2019,5,13,00,2,26699.0
2019,5,14,00,2,14319.0
2019,5,15,00,2,9759.0
2019,5,16,00,2,12147.0
2019,5,17,00,2,81372.0
2019,5,18,00,2,123351.0
2019,5,19,00,2,78210.0
2019,5,20,00,2,41162.0
2019,5,21,00,2,230301.0
2019,5,22,00,2,264219.0
2019,5,23,00,2,151860.0
2019,5,24,00,2,20861.0
2019,5,25,00,2,287102.0
2019,5,26,00,2,10263.0
2019,6,1,00,2,612827.0
2019,6,2,00,2,609886.0
2019,6,3,00,2,245703.0
2019,6,4,00,2,27577.0
2019,6,5,00,2,59616.0
2019,6,6,00,2,69689.0
2019,6,7,00,2,36718.0
2019,6,8,00,2,12338.0
2019,6,9,00,2,29147.0
2019,6,10,00,2,51491.0
2019,6,11,00,2,45788.0
2019,6,12,00,2,138548.0
2019,6,13,00,2,27602.0
2019,6,14,00,2,17696.0
2019,6,15,00,2,12025.0
2019,6,16,00,2,20570.0
2019,6,17,00,2,88982.0
2019,6,18,00,2,350836.0
2019,6,19,00,2,81889.0
2019,6,20,00,2,43301.0
2019,6,21,00,2,267747.0
2019,6,22,00,2,305170.0
2019,6,23,00,2,298656.0
2019,6,24,00,2,24329.0
2019,6,25,00,2,310096.0
2019,6,26,00,2,11855.0
2019,7,1,00,2,605836.0
2019,7,2,00,2,728432.0
2019,7,3,00,2,261334.0
2019,7,4,00,2,40598.0
2019,7,5,00,2,63997.0
2019,7,6,00,2,78585.0
2019,7,7,00,2,40766.0
2019,7,8,00,2,16732.0
2019,7,9,00,2,29116.0
2019,7,10,00,2,55546.0
2019,7,11,00,2,41873.0
2019,7,12,00,2,144694.0
2019,7,13,00,2,28526.0
2019,7,14,00,2,16816.0
2019,7,15,00,2,10909.0
2019,7,16,00,2,22810.0
2019,7,17,00,2,96800.0
2019,7,18,00,2,621993.0
2019,7,19,00,2,66264.0
2019,7,20,00,2,46186.0
2019,7,21,00,2,344010.0
2019,7,22,00,2,340161.0
2019,7,23,00,2,515949.0
2019,7,24,00,2,23765.0
2019,7,25,00,2,314805.0
2019,7,26,00,2,12307.0
2019,8,1,00,2,596199.0
2019,8,2,00,2,723034.0
2019,8,3,00,2,262832.0
2019,8,4,00,2,40760.0
2019,8,5,00,2,64218.0
2019,8,6,00,2,74761.0
2019,8,7,00,2,43768.0
2019,8,8,00,2,17316.0
2019,8,9,00,2,29436.0
2019,8,10,00,2,56730.0
2019,8,11,00,2,45771.0
2019,8,12,00,2,127069.0
2019,8,13,00,2,27941.0
2019,8,14,00,2,20418.0
2019,8,15,00,2,13346.0
2019,8,16,00,2,26864.0
2019,8,17,00,2,101881.0
2019,8,18,00,2,605885.0
2019,8,19,00,2,69881.0
2019,8,20,00,2,47191.0
2019,8,21,00,2,323909.0
2019,8,22,00,2,329276.0
2019,8,23,00,2,501645.0
2019,8,24,00,2,26031.0
2019,8,25,00,2,316455.0
2019,8,26,00,2,12675.0
2019,9,1,00,2,547383.0
2019,9,2,00,2,557724.0
2019,9,3,00,2,227107.0
2019,9,4,00,2,28280.0
2019,9,5,00,2,49788.0
2019,9,6,00,2,50973.0
2019,9,7,00,2,33284.0
2019,9,8,00,2,13011.0
2019,9,9,00,2,27087.0
2019,9,10,00,2,51146.0
2019,9,11,00,2,41728.0
2019,9,12,00,2,120672.0
2019,9,13,00,2,26012.0
2019,9,14,00,2,16438.0
2019,9,15,00,2,12282.0
2019,9,16,00,2,22207.0
2019,9,17,00,2,93410.0
2019,9,18,00,2,419769.0
2019,9,19,00,2,68659.0
2019,9,20,00,2,38619.0
2019,9,21,00,2,278885.0
2019,9,22,00,2,280191.0
2019,9,23,00,2,370880.0
2019,9,24,00,2,22682.0
2019,9,25,00,2,294411.0
2019,9,26,00,2,12407.0
2019,10,1,00,2,512798.0
2019,10,2,00,2,432731.0
2019,10,3,00,2,198255.0
2019,10,4,00,2,18101.0
2019,10,5,00,2,50878.0
2019,10,6,00,2,44734.0
2019,10,7,00,2,27628.0
2019,10,8,00,2,12631.0
2019,10,9,00,2,23338.0
2019,10,10,00,2,39495.0
2019,10,11,00,2,37773.0
2019,10,12,00,2,130087.0
2019,10,13,00,2,26903.0
2019,10,14,00,2,11681.0
2019,10,15,00,2,10325.0
2019,10,16,00,2,16781.0
2019,10,17,00,2,86968.0
2019,10,18,00,2,293094.0
2019,10,19,00,2,66082.0
2019,10,20,00,2,33095.0
2019,10,21,00,2,237825.0
2019,10,22,00,2,233400.0
2019,10,23,00,2,224699.0
2019,10,24,00,2,18339.0
2019,10,25,00,2,262844.0
2019,10,26,00,2,10018.0
2019,11,1,00,2,437525.0
2019,11,2,00,2,247999.0
2019,11,3,00,2,137244.0
2019,11,4,00,2,13227.0
2019,11,5,00,2,34417.0
2019,11,6,00,2,23356.0
2019,11,7,00,2,18060.0
2019,11,8,00,2,5080.0
2019,11,9,00,2,20536.0
2019,11,10,00,2,30466.0
2019,11,11,00,2,35792.0
2019,11,12,00,2,118341.0
2019,11,13,00,2,24241.0
2019,11,14,00,2,10013.0
2019,11,15,00,2,9046.0
2019,11,16,00,2,7367.0
2019,11,17,00,2,72231.0
2019,11,18,00,2,103977.0
2019,11,19,00,2,61235.0
2019,11,20,00,2,29176.0
2019,11,21,00,2,81176.0
2019,11,22,00,2,185024.0
2019,11,23,00,2,119415.0
2019,11,24,00,2,17832.0
2019,11,25,00,2,235105.0
2019,11,26,00,2,7973.0
2019,12,1,00,2,457422.0
2019,12,2,00,2,353551.0
2019,12,3,00,2,144952.0
2019,12,4,00,2,22722.0
2019,12,5,00,2,33162.0
2019,12,6,00,2,36996.0
2019,12,7,00,2,19156.0
2019,12,8,00,2,6757.0
2019,12,9,00,2,17009.0
2019,12,10,00,2,26496.0
2019,12,11,00,2,28419.0
2019,12,12,00,2,111503.0
2019,12,13,00,2,18028.0
2019,12,14,00,2,7510.0
2019,12,15,00,2,7446.0
2019,12,16,00,2,7457.0
2019,12,17,00,2,66070.0
2019,12,18,00,2,507857.0
2019,12,19,00,2,47893.0
2019,12,20,00,2,21207.0
2019,12,21,00,2,81896.0
2019,12,22,00,2,196947.0
2019,12,23,00,2,373370.0
2019,12,24,00,2,13899.0
2019,12,25,00,2,237366.0
2019,12,26,00,2,5041.0
2020,1,1,00,2,389570.0
2020,1,2,00,2,400059.0
2020,1,3,00,2,121364.0
2020,1,4,00,2,27418.0
2020,1,5,00,2,34927.0
2020,1,6,00,2,44418.0
2020,1,7,00,2,20920.0
2020,1,8,00,2,9783.0
2020,1,9,00,2,18062.0
2020,1,10,00,2,25107.0
2020,1,11,00,2,28680.0
2020,1,12,00,2,91358.0
2020,1,13,00,2,16362.0
2020,1,14,00,2,6997.0
2020,1,15,00,2,7154.0
2020,1,16,00,2,6500.0
2020,1,17,00,2,73351.0
2020,1,18,00,2,688449.0
2020,1,19,00,2,47703.0
2020,1,20,00,2,21703.0
2020,1,21,00,2,63239.0
2020,1,22,00,2,205796.0
2020,1,23,00,2,453184.0
2020,1,24,00,2,11677.0
2020,1,25,00,2,219047.0
2020,1,26,00,2,4378.0
2020,2,1,00,2,353641.0
2020,2,2,00,2,454962.0
2020,2,3,00,2,102266.0
2020,2,4,00,2,29877.0
2020,2,5,00,2,40030.0
2020,2,6,00,2,56338.0
2020,2,7,00,2,18223.0
2020,2,8,00,2,12921.0
2020,2,9,00,2,17450.0
2020,2,10,00,2,26831.0
2020,2,11,00,2,27657.0
2020,2,12,00,2,88524.0
2020,2,13,00,2,16234.0
2020,2,14,00,2,6546.0
2020,2,15,00,2,7090.0
2020,2,16,00,2,5991.0
2020,2,17,00,2,82500.0
2020,2,18,00,2,823347.0
2020,2,19,00,2,48535.0
2020,2,20,00,2,22968.0
2020,2,21,00,2,71437.0
2020,2,22,00,2,204132.0
2020,2,23,00,2,573118.0
2020,2,24,00,2,12529.0
2020,2,25,00,2,224536.0
2020,2,26,00,2,4794.0
2020,3,1,00,2,150019.0
2020,3,2,00,2,156458.0
2020,3,3,00,2,45590.0
2020,3,4,00,2,11581.0
2020,3,5,00,2,13332.0
2020,3,6,00,2,19644.0
2020,3,7,00,2,6130.0
2020,3,8,00,2,4449.0
2020,3,9,00,2,8371.0
2020,3,10,00,2,11174.0
2020,3,11,00,2,14340.0
2020,3,12,00,2,37144.0
2020,3,13,00,2,8233.0
2020,3,14,00,2,3412.0
2020,3,15,00,2,3509.0
2020,3,16,00,2,3635.0
2020,3,17,00,2,35000.0
2020,3,18,00,2,275259.0
2020,3,19,00,2,25436.0
2020,3,20,00,2,14198.0
2020,3,21,00,2,51628.0
2020,3,22,00,2,80573.0
2020,3,23,00,2,195990.0
2020,3,24,00,2,5608.0
2020,3,25,00,2,87453.0
2020,3,26,00,2,2866.0
2020,4,1,00,2,31665.0
2020,4,2,00,2,20969.0
2020,4,3,00,2,14527.0
2020,4,4,00,2,2208.0
2020,4,5,00,2,2170.0
2020,4,6,00,2,914.0
2020,4,7,00,2,818.0
2020,4,8,00,2,976.0
2020,4,9,00,2,3111.0
2020,4,10,00,2,4517.0
2020,4,11,00,2,6837.0
2020,4,12,00,2,12860.0
2020,4,13,00,2,5100.0
2020,4,14,00,2,1322.0
2020,4,15,00,2,1189.0
2020,4,16,00,2,1294.0
2020,4,17,00,2,11450.0
2020,4,18,00,2,9589.0
2020,4,19,00,2,10223.0
2020,4,20,00,2,6831.0
2020,4,21,00,2,15620.0
2020,4,22,00,2,13558.0
2020,4,23,00,2,9623.0
2020,4,24,00,2,1955.0
2020,4,25,00,2,25603.0
2020,4,26,00,2,3254.0
2020,5,1,00,2,49723.0
2020,5,2,00,2,106675.0
2020,5,3,00,2,37437.0
2020,5,4,00,2,6742.0
2020,5,5,00,2,18469.0
2020,5,6,00,2,6816.0
2020,5,7,00,2,6054.0
2020,5,8,00,2,4308.0
2020,5,9,00,2,4666.0
2020,5,10,00,2,15610.0
2020,5,11,00,2,13237.0
2020,5,12,00,2,16363.0
2020,5,13,00,2,6608.0
2020,5,14,00,2,4145.0
2020,5,15,00,2,3972.0
2020,5,16,00,2,11584.0
2020,5,17,00,2,28417.0
2020,5,18,00,2,68155.0
2020,5,19,00,2,17278.0
2020,5,20,00,2,19782.0
2020,5,21,00,2,64784.0
2020,5,22,00,2,47945.0
2020,5,23,00,2,40338.0
2020,5,24,00,2,11043.0
2020,5,25,00,2,25927.0
2020,5,26,00,2,7551.0
2020,6,1,00,2,100915.0
2020,6,2,00,2,232167.0
2020,6,3,00,2,70795.0
2020,6,4,00,2,18420.0
2020,6,5,00,2,33628.0
2020,6,6,00,2,17158.0
2020,6,7,00,2,12336.0
2020,6,8,00,2,9893.0
2020,6,9,00,2,8251.0
2020,6,10,00,2,28327.0
2020,6,11,00,2,23478.0
2020,6,12,00,2,30190.0
2020,6,13,00,2,9164.0
2020,6,14,00,2,7036.0
2020,6,15,00,2,8771.0
2020,6,16,00,2,18456.0
2020,6,17,00,2,47452.0
2020,6,18,00,2,227065.0
2020,6,19,00,2,30079.0
2020,6,20,00,2,31726.0
2020,6,21,00,2,182757.0
2020,6,22,00,2,94861.0
2020,6,23,00,2,139579.0
2020,6,24,00,2,18190.0
2020,6,25,00,2,44197.0
2020,6,26,00,2,9940.0
2020,7,1,00,2,165192.0
2020,7,2,00,2,541547.0
2020,7,3,00,2,154170.0
2020,7,4,00,2,39474.0
2020,7,5,00,2,61831.0
2020,7,6,00,2,46471.0
2020,7,7,00,2,28369.0
2020,7,8,00,2,18463.0
2020,7,9,00,2,15604.0
2020,7,10,00,2,52092.0
2020,7,11,00,2,38293.0
2020,7,12,00,2,55522.0
2020,7,13,00,2,15041.0
2020,7,14,00,2,13479.0
2020,7,15,00,2,14385.0
2020,7,16,00,2,32457.0
2020,7,17,00,2,90620.0
2020,7,18,00,2,730394.0
2020,7,19,00,2,43797.0
2020,7,20,00,2,49876.0
2020,7,21,00,2,395764.0
2020,7,22,00,2,235295.0
2020,7,23,00,2,459383.0
2020,7,24,00,2,35485.0
2020,7,25,00,2,77685.0
2020,7,26,00,2,18825.0
2020,8,1,00,2,193506.0
2020,8,2,00,2,515387.0
2020,8,3,00,2,161674.0
2020,8,4,00,2,36009.0
2020,8,5,00,2,57578.0
2020,8,6,00,2,44128.0
2020,8,7,00,2,26606.0
2020,8,8,00,2,17085.0
2020,8,9,00,2,16913.0
2020,8,10,00,2,45887.0
2020,8,11,00,2,36485.0
2020,8,12,00,2,62515.0
2020,8,13,00,2,17538.0
2020,8,14,00,2,14271.0
2020,8,15,00,2,13644.0
2020,8,16,00,2,29614.0
2020,8,17,00,2,91970.0
2020,8,18,00,2,625876.0
2020,8,19,00,2,44722.0
2020,8,20,00,2,49998.0
2020,8,21,00,2,345742.0
2020,8,22,00,2,233536.0
2020,8,23,00,2,455440.0
2020,8,24,00,2,29083.0
2020,8,25,00,2,100236.0
2020,8,26,00,2,14473.0
2020,9,1,00,2,183821.0
2020,9,2,00,2,394807.0
2020,9,3,00,2,132142.0
2020,9,4,00,2,27570.0
2020,9,5,00,2,50240.0
2020,9,6,00,2,36533.0
2020,9,7,00,2,21982.0
2020,9,8,00,2,14194.0
2020,9,9,00,2,15780.0
2020,9,10,00,2,37927.0
2020,9,11,00,2,34625.0
2020,9,12,00,2,54301.0
2020,9,13,00,2,17394.0
2020,9,14,00,2,15559.0
2020,9,15,00,2,14426.0
2020,9,16,00,2,26631.0
2020,9,17,00,2,89785.0
2020,9,18,00,2,482859.0
2020,9,19,00,2,47586.0
2020,9,20,00,2,44580.0
2020,9,21,00,2,330213.0
2020,9,22,00,2,160194.0
2020,9,23,00,2,337844.0
2020,9,24,00,2,23894.0
2020,9,25,00,2,75902.0
2020,9,26,00,2,14417.0
2020,10,1,00,2,153992.0
2020,10,2,00,2,292987.0
2020,10,3,00,2,111348.0
2020,10,4,00,2,17424.0
2020,10,5,00,2,44993.0
2020,10,6,00,2,23665.0
2020,10,7,00,2,17204.0
2020,10,8,00,2,10446.0
2020,10,9,00,2,12499.0
2020,10,10,00,2,33393.0
2020,10,11,00,2,30138.0
2020,10,12,00,2,48887.0
2020,10,13,00,2,16727.0
2020,10,14,00,2,10217.0
2020,10,15,00,2,10348.0
2020,10,16,00,2,17230.0
2020,10,17,00,2,72532.0
2020,10,18,00,2,343231.0
2020,10,19,00,2,43621.0
2020,10,20,00,2,35074.0
2020,10,21,00,2,288112.0
2020,10,22,00,2,116651.0
2020,10,23,00,2,226415.0
2020,10,24,00,2,16576.0
2020,10,25,00,2,64634.0
2020,10,26,00,2,10387.0
2020,11,1,00,2,105751.0
2020,11,2,00,2,124822.0
2020,11,3,00,2,56651.0
2020,11,4,00,2,12830.0
2020,11,5,00,2,22254.0
2020,11,6,00,2,10094.0
2020,11,7,00,2,8849.0
2020,11,8,00,2,1753.0
2020,11,9,00,2,8227.0
2020,11,10,00,2,9215.0
2020,11,11,00,2,18291.0
2020,11,12,00,2,25369.0
2020,11,13,00,2,11161.0
2020,11,14,00,2,4186.0
2020,11,15,00,2,6116.0
2020,11,16,00,2,7701.0
2020,11,17,00,2,38992.0
2020,11,18,00,2,116343.0
2020,11,19,00,2,28394.0
2020,11,20,00,2,21625.0
2020,11,21,00,2,80321.0
2020,11,22,00,2,51212.0
2020,11,23,00,2,74847.0
2020,11,24,00,2,5877.0
2020,11,25,00,2,43519.0
2020,11,26,00,2,2033.0
2020,12,1,00,2,102405.0
2020,12,2,00,2,198828.0
2020,12,3,00,2,47452.0
2020,12,4,00,2,18866.0
2020,12,5,00,2,25311.0
2020,12,6,00,2,19122.0
2020,12,7,00,2,11062.0
2020,12,8,00,2,3899.0
2020,12,9,00,2,7236.0
2020,12,10,00,2,11244.0
2020,12,11,00,2,13635.0
2020,12,12,00,2,22873.0
2020,12,13,00,2,8775.0
2020,12,14,00,2,2977.0
2020,12,15,00,2,5803.0
2020,12,16,00,2,6762.0
2020,12,17,00,2,36422.0
2020,12,18,00,2,379403.0
2020,12,19,00,2,23321.0
2020,12,20,00,2,13324.0
2020,12,21,00,2,44056.0
2020,12,22,00,2,87108.0
2020,12,23,00,2,261308.0
2020,12,24,00,2,6580.0
2020,12,25,00,2,53149.0
2020,12,26,00,2,2659.0
2021,1,1,00,2,82013.0
2021,1,2,00,2,176275.0
2021,1,3,00,2,38836.0
2021,1,4,00,2,17925.0
2021,1,5,00,2,24019.0
2021,1,6,00,2,18789.0
2021,1,7,00,2,9018.0
2021,1,8,00,2,5109.0
2021,1,9,00,2,6090.0
2021,1,10,00,2,10315.0
2021,1,11,00,2,13078.0
2021,1,12,00,2,18858.0
2021,1,13,00,2,7304.0
2021,1,14,00,2,1894.0
2021,1,15,00,2,4463.0
2021,1,16,00,2,5218.0
2021,1,17,00,2,30903.0
2021,1,18,00,2,371760.0
2021,1,19,00,2,18486.0
2021,1,20,00,2,13064.0
2021,1,21,00,2,33159.0
2021,1,22,00,2,80009.0
2021,1,23,00,2,228946.0
2021,1,24,00,2,6550.0
2021,1,25,00,2,48900.0
2021,1,26,00,2,2209.0
2021,2,1,00,2,83767.0
2021,2,2,00,2,292420.0
2021,2,3,00,2,50338.0
2021,2,4,00,2,27737.0
2021,2,5,00,2,38467.0
2021,2,6,00,2,38217.0
2021,2,7,00,2,16782.0
2021,2,8,00,2,9769.0
2021,2,9,00,2,7762.0
2021,2,10,00,2,14828.0
2021,2,11,00,2,13577.0
2021,2,12,00,2,20748.0
2021,2,13,00,2,9505.0
2021,2,14,00,2,2172.0
2021,2,15,00,2,7171.0
2021,2,16,00,2,6767.0
2021,2,17,00,2,52546.0
2021,2,18,00,2,665292.0
2021,2,19,00,2,23263.0
2021,2,20,00,2,17299.0
2021,2,21,00,2,61423.0
2021,2,22,00,2,97010.0
2021,2,23,00,2,394709.0
2021,2,24,00,2,10436.0
2021,2,25,00,2,50201.0
2021,2,26,00,2,3229.0
2021,3,1,00,2,111420.0
2021,3,2,00,2,229367.0
2021,3,3,00,2,63050.0
2021,3,4,00,2,23311.0
2021,3,5,00,2,36000.0
2021,3,6,00,2,23637.0
2021,3,7,00,2,14544.0
2021,3,8,00,2,6532.0
2021,3,9,00,2,8354.0
2021,3,10,00,2,16826.0
2021,3,11,00,2,18916.0
2021,3,12,00,2,30906.0
2021,3,13,00,2,10323.0
2021,3,14,00,2,3872.0
2021,3,15,00,2,7532.0
2021,3,16,00,2,6973.0
2021,3,17,00,2,49313.0
2021,3,18,00,2,513004.0
2021,3,19,00,2,29377.0
2021,3,20,00,2,25207.0
2021,3,21,00,2,153572.0
2021,3,22,00,2,93205.0
2021,3,23,00,2,324712.0
2021,3,24,00,2,12936.0
2021,3,25,00,2,61662.0
2021,3,26,00,2,3918.0
2021,4,1,00,2,149906.0
2021,4,2,00,2,258191.0
2021,4,3,00,2,112069.0
2021,4,4,00,2,20145.0
2021,4,5,00,2,48739.0
2021,4,6,00,2,23868.0
2021,4,7,00,2,20375.0
2021,4,8,00,2,5461.0
2021,4,9,00,2,12627.0
2021,4,10,00,2,28963.0
2021,4,11,00,2,27600.0
2021,4,12,00,2,58678.0
2021,4,13,00,2,14412.0
2021,4,14,00,2,10158.0
2021,4,15,00,2,10425.0
2021,4,16,00,2,12221.0
2021,4,17,00,2,62474.0
2021,4,18,00,2,215858.0
2021,4,19,00,2,39549.0
2021,4,20,00,2,39008.0
2021,4,21,00,2,337479.0
2021,4,22,00,2,150951.0
2021,4,23,00,2,230803.0
2021,4,24,00,2,20671.0
2021,4,25,00,2,75847.0
2021,4,26,00,2,11701.0
2021,5,1,00,2,172748.0
2021,5,2,00,2,297091.0
2021,5,3,00,2,126209.0
2021,5,4,00,2,16373.0
2021,5,5,00,2,54457.0
2021,5,6,00,2,24059.0
2021,5,7,00,2,20554.0
2021,5,8,00,2,9532.0
2021,5,9,00,2,14939.0
2021,5,10,00,2,38726.0
2021,5,11,00,2,34110.0
2021,5,12,00,2,60299.0
2021,5,13,00,2,15721.0
2021,5,14,00,2,12261.0
2021,5,15,00,2,11636.0
2021,5,16,00,2,17317.0
2021,5,17,00,2,72934.0
2021,5,18,00,2,144510.0
2021,5,19,00,2,43281.0
2021,5,20,00,2,45513.0
2021,5,21,00,2,364957.0
2021,5,22,00,2,179509.0
2021,5,23,00,2,120260.0
2021,5,24,00,2,27628.0
2021,5,25,00,2,89585.0
2021,5,26,00,2,13675.0
2021,6,1,00,2,184539.0
2021,6,2,00,2,333851.0
2021,6,3,00,2,110480.0
2021,6,4,00,2,21294.0
2021,6,5,00,2,49970.0
2021,6,6,00,2,24855.0
2021,6,7,00,2,19988.0
2021,6,8,00,2,11213.0
2021,6,9,00,2,16253.0
2021,6,10,00,2,40628.0
2021,6,11,00,2,33562.0
2021,6,12,00,2,53919.0
2021,6,13,00,2,15205.0
2021,6,14,00,2,11776.0
2021,6,15,00,2,13094.0
2021,6,16,00,2,22602.0
2021,6,17,00,2,83433.0
2021,6,18,00,2,307858.0
2021,6,19,00,2,46216.0
2021,6,20,00,2,47313.0
2021,6,21,00,2,327221.0
2021,6,22,00,2,174141.0
2021,6,23,00,2,182826.0
2021,6,24,00,2,28730.0
2021,6,25,00,2,107854.0
2021,6,26,00,2,14128.0
2021,7,1,00,2,285803.0
2021,7,2,00,2,511025.0
2021,7,3,00,2,157192.0
2021,7,4,00,2,37469.0
2021,7,5,00,2,62484.0
2021,7,6,00,2,43508.0
2021,7,7,00,2,26635.0
2021,7,8,00,2,16656.0
2021,7,9,00,2,20239.0
2021,7,10,00,2,51802.0
2021,7,11,00,2,41031.0
2021,7,12,00,2,81857.0
2021,7,13,00,2,19052.0
2021,7,14,00,2,16572.0
2021,7,15,00,2,14682.0
2021,7,16,00,2,27632.0
2021,7,17,00,2,102849.0
2021,7,18,00,2,703103.0
2021,7,19,00,2,55816.0
2021,7,20,00,2,51713.0
2021,7,21,00,2,429809.0
2021,7,22,00,2,255001.0
2021,7,23,00,2,430184.0
2021,7,24,00,2,32823.0
2021,7,25,00,2,155236.0
2021,7,26,00,2,18114.0
2021,8,1,00,2,375167.0
2021,8,2,00,2,624905.0
2021,8,3,00,2,203457.0
2021,8,4,00,2,40736.0
2021,8,5,00,2,66234.0
2021,8,6,00,2,50417.0
2021,8,7,00,2,34510.0
2021,8,8,00,2,17535.0
2021,8,9,00,2,22946.0
2021,8,10,00,2,53748.0
2021,8,11,00,2,45350.0
2021,8,12,00,2,104357.0
2021,8,13,00,2,19714.0
2021,8,14,00,2,18023.0
2021,8,15,00,2,14859.0
2021,8,16,00,2,30131.0
2021,8,17,00,2,111524.0
2021,8,18,00,2,716094.0
2021,8,19,00,2,61935.0
2021,8,20,00,2,58169.0
2021,8,21,00,2,427372.0
2021,8,22,00,2,285958.0
2021,8,23,00,2,524635.0
2021,8,24,00,2,37185.0
2021,8,25,00,2,213925.0
2021,8,26,00,2,17702.0
2021,9,1,00,2,366819.0
2021,9,2,00,2,471851.0
2021,9,3,00,2,171630.0
2021,9,4,00,2,30320.0
2021,9,5,00,2,50718.0
2021,9,6,00,2,35419.0
2021,9,7,00,2,27717.0
2021,9,8,00,2,12717.0
2021,9,9,00,2,23895.0
2021,9,10,00,2,46410.0
2021,9,11,00,2,40923.0
2021,9,12,00,2,105617.0
2021,9,13,00,2,22435.0
2021,9,14,00,2,14325.0
2021,9,15,00,2,13099.0
2021,9,16,00,2,24922.0
2021,9,17,00,2,99249.0
2021,9,18,00,2,482404.0
2021,9,19,00,2,62420.0
2021,9,20,00,2,47293.0
2021,9,21,00,2,325513.0
2021,9,22,00,2,237604.0
2021,9,23,00,2,349355.0
2021,9,24,00,2,29013.0
2021,9,25,00,2,192723.0
2021,9,26,00,2,14316.0
2021,10,1,00,2,356155.0
2021,10,2,00,2,398662.0
2021,10,3,00,2,148372.0
2021,10,4,00,2,18457.0
2021,10,5,00,2,54850.0
2021,10,6,00,2,27767.0
