station_abbr;reference_timestamp;ths200y0;ths2dyyn;ths2dyyx;th9120yv;th91dnyv;th91dxyv;pva2hsy0;pv9120yv;rhsdryyx;phsstay0;ph9120yv;rhs001yx;fhs010y0;fh9120yv;rhs150y0;rh9120yv;ghs000y0;gh9120yv;shs000y0;sh9120yv;xhs000y0;xhs00oy0;xhs012y0;rhs001y0;thl200yn;thl200yx;ths00ny0;ths25xy0;ths00xy0;ths20ny0;ths30xy0;ths35xy0
SIA;01.01.1992 00:00;2.3;-3.3;7.5;-0.2;-0.4;-0.2;5.8;-0.1;23;;;9;;;1046.9;105;;;;;6262.9;0;3630.9;112;-24.2;22.9;220;0;63;0;0;0
SIA;01.01.1993 00:00;2.1;-3.2;7.2;-0.4;-0.3;-0.5;5.6;-0.3;25;;;8;;;1098.4;111;;;;;6323;0;3643;115;-21.8;23.1;220;0;59;0;0;0
SIA;01.01.1994 00:00;3.3;-2.2;8.4;0.8;0.7;0.7;6.1;0.2;28;;;8;;;978.1;98;;;;;5751.8;0;3255.8;99;-21.6;24.8;211;0;51;0;0;0
SIA;01.01.1995 00:00;2.1;-3.4;7.2;-0.4;-0.5;-0.5;5.8;-0.1;36;;;6;;;783.7;79;;;;;6287.9;0;3679.9;97;-22.6;24.3;231;0;75;0;0;0
SIA;01.01.1996 00:00;1.6;-3.7;6.5;-0.9;-0.8;-1.2;5.6;-0.3;21;;;11;;;1059.8;107;;;;;6607.2;0;3831.2;112;-23.4;22;226;0;81;0;0;0
SIA;01.01.1997 00:00;2.3;-3.1;8;-0.2;-0.2;0.3;5.8;-0.1;28;;;8;;;916;92;;;;;6265;0;3537;100;-22.2;21.5;217;0;44;0;0;0
SIA;01.01.1998 00:00;2.1;-3.1;7.5;-0.4;-0.2;-0.2;5.6;-0.3;28;;;6;;;932.3;94;;;;;6197.3;0;3661.3;95;-20;25.1;225;1;67;0;0;0
SIA;01.01.1999 00:00;2;-3.2;7.1;-0.5;-0.3;-0.6;5.9;0;16;;;6;;;1299.5;131;;;;;6388.5;0;3644.5;131;-22.2;21.6;214;0;81;0;0;0
SIA;01.01.2000 00:00;2.4;-2.6;7.2;-0.1;0.3;-0.5;5.9;0;28;;;6;;;1607;162;;;;;6228.5;0;3516.5;123;-24;21.8;211;0;64;0;0;0
SIA;01.01.2001 00:00;2.3;-3;7.2;-0.2;-0.1;-0.5;5.8;-0.1;30;;;4;;;1144.8;115;;;;;6145.8;0;3577.8;111;-24.8;22.2;224;0;68;0;0;0
SIA;01.01.2002 00:00;2.9;-1.9;7.7;0.4;1;0;5.9;0;22;;;6;;;1294.1;130;;;;;6079.8;0;3359.8;111;-19;23.6;214;0;45;0;0;0
SIA;01.01.2003 00:00;2.7;-2.9;8.2;0.2;0;0.5;5.8;-0.1;56;;;5;;;714.8;72;;;;;5906.1;0;3538.1;79;-24.2;28;209;3;70;0;0;0
SIA;01.01.2004 00:00;2.3;-3.1;7.3;-0.2;-0.2;-0.4;5.7;-0.2;18;;;9;;;789.1;79;;;;;6286.6;0;3590.6;110;-22.1;23.3;213;0;73;0;0;0
SIA;01.01.2005 00:00;1.7;-4;7.2;-0.8;-1.1;-0.5;5.6;-0.3;20;;;6;;;708;71;;;;;6426;0;3794;100;-27.7;25.2;221;1;78;0;0;0
SIA;01.01.2006 00:00;2.4;-3.1;7.9;-0.1;-0.2;0.2;6;0.1;23;;;9;;;753.5;76;;;;;6101.7;0;3581.7;96;-24.2;22.8;205;0;72;0;0;0
SIA;01.01.2007 00:00;3.1;-2.5;8.4;0.6;0.4;0.7;5.8;-0.1;31;;;7;;;891.5;90;;;;;5994.9;0;3298.9;106;-18.2;26.4;212;1;47;0;0;0
